,Sale,SalesAmountInEuro,time_delay_for_conversion,click_timestamp,nb_clicks_1week,product_price,product_age_group,device_type,audience_id,product_gender,product_brand,prod_category1,prod_category2,prod_category3,prod_category4,prod_category5,prod_category6,prod_category7,product_country,product_id,product_title,partner_id,user_id
12830816,0,-1.0,-1,1601992606,-1,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,574C9944ADF577E1E63F6107E8B782D8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04A66CE7327C6E21493DA6F3B9AACC75,75D2C4C6FD48721D4A9F512B1D5A0AE2
12836248,0,-1.0,-1,1598170718,30,0.0,4C90FD52FC53D2C1C205844CB69575AB,D7D1FB49049702BF6338894757E0D959,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,77FFC91A6157E50A0A114135F18BB1DB,E3BFE676F67C7130467E0F31A391C97E,8D476017304CAF5CA9B5D516505CAD60,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,B07D3E21AE7D752FB6DCC79AE6973947,C28782473FACE27CBDA310475C13BACD 1417130F6884B0F4C270B0E366E0A1EB 3E1CEC35B9733AF6B84A41D21B920466 216CCCBF3716D96B60C911A4B1AE2372,04A66CE7327C6E21493DA6F3B9AACC75,B5DB73AC3B7DB4B44FF5C08BF8546059
12843372,0,-1.0,-1,1598168598,0,0.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,799F0AF15F9E6954BABA4C7D1548D0C2,3C5B8FE520F94FE7B648FDF985B7901D DC37B6AE884D66F9C1FA1D78C2491D4B 35A837ED63F3C1176F1B22920AB7BEE1,04A66CE7327C6E21493DA6F3B9AACC75,CFAB02A951B98DADFE3DC0567F64B62B
12844750,0,-1.0,-1,1598223359,196,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,07264103783E1107EA2A1A7D42038646,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,7F286560861764CCB93C90B7AA833949,94AD28800A063F2E676E76DEA24E5FB9,54802B62C0D7070CE79B8B0199AF80CE,A7F889FDD33BA78DE493F733AB79BC7E,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,8C8EF17FB186278BF21A737A78D5D3A8,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,57A2B01E41840CF81D388A2ED69A46F5
12844912,0,-1.0,-1,1598249611,39,0.0,-1,FF2C446555E3822B0E0FC3406116E86D,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,7F286560861764CCB93C90B7AA833949,94AD28800A063F2E676E76DEA24E5FB9,54802B62C0D7070CE79B8B0199AF80CE,A7F889FDD33BA78DE493F733AB79BC7E,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,07AC4B7009D299CF290A1134D75BF5FD,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,44375446A2F30FA54CA235DF35ADCE0A
12845488,0,-1.0,-1,1598179073,0,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,7F286560861764CCB93C90B7AA833949,94AD28800A063F2E676E76DEA24E5FB9,54802B62C0D7070CE79B8B0199AF80CE,A7F889FDD33BA78DE493F733AB79BC7E,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,C3F6BBDF77C3BC89E8B4D323565892E6,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D 4259E2C7A0C6321D6852D28164AAFBB7,04A66CE7327C6E21493DA6F3B9AACC75,1D47E00FB7840E0F00E0CB12420AF56A
12851309,0,-1.0,-1,1599981003,161,0.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,122FC138419F23A264643CCFE33DB019,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,9890663F4BF6098205BBC5BC15501852
12863748,1,8.38012,277,1600228207,3,10.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,4A179E718371A1AD1CE7966F90F0C3E9,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,77FFC91A6157E50A0A114135F18BB1DB,C08050B58F54FA81F4580ECE15296698,067525A83E1875CB1828F4F9ADC752F6,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,B0FD36E8692CE8B50BD619DFD77A6FFF,22DDB3060AFE4408D09A6EFE077C551B E35BF624B6C6D29C8D6E1BEF28013DEB,04A66CE7327C6E21493DA6F3B9AACC75,0B10591EC81E11C3E5005D912CC5E6F4
12867226,0,-1.0,-1,1600222825,1,0.0,4C90FD52FC53D2C1C205844CB69575AB,D7D1FB49049702BF6338894757E0D959,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,77FFC91A6157E50A0A114135F18BB1DB,C08050B58F54FA81F4580ECE15296698,067525A83E1875CB1828F4F9ADC752F6,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,0940D02B95040A933C0745691C777A75,CC17E138CF2378CFFF417636771C4604 2D998BDF50801E6F26FFADB4E77383BF,04A66CE7327C6E21493DA6F3B9AACC75,E6E3AC3C756062E45F80A01D9F6CF74A
12874306,0,-1.0,-1,1600257258,39,0.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,07AC4B7009D299CF290A1134D75BF5FD,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,7B14FE6FE14E60ABAB78AEC5E23DC09B
12876597,0,-1.0,-1,1600255200,66,0.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,85FCE431C4623A243A6E486770BD2E41,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,05AF244DAB9891A1D28660DEC4C4390F
12877281,0,-1.0,-1,1600322091,19,0.0,4C90FD52FC53D2C1C205844CB69575AB,D7D1FB49049702BF6338894757E0D959,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,0F10B7FD95D4BAD448869CF98D326998,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,D04DF5ABD0FEFEBD81149153BCB37425
12878654,0,-1.0,-1,1600254271,232,0.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,87354F068F1F034ABA6B6F0D7159D54E,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,122FC138419F23A264643CCFE33DB019,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,5CAED28EC52BA82DFB3C501661AD0F85
12879341,0,-1.0,-1,1600314457,2,0.0,4C90FD52FC53D2C1C205844CB69575AB,D7D1FB49049702BF6338894757E0D959,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,7E448883F79A49E0670A90ECA9D2BBF1,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,9FB1FB10578F5B22B8CF0E6AADB7C9E2
12881013,0,-1.0,-1,1600294799,17,0.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,3E7B7793D88D0506D104DAE3F8830195,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,02241E1EB128DE5397BD4CF58DFBF789
12903431,0,-1.0,-1,1600906376,23,0.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,F4DCB788BEDDBBD706D03ADA16A7A015,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D 2EC2D51A92CBAA00FF83332AB0FBAEA4,04A66CE7327C6E21493DA6F3B9AACC75,9E5D971632094699AEE5D3E560F401A0
12904898,0,-1.0,-1,1600919801,10,0.0,4C90FD52FC53D2C1C205844CB69575AB,D7D1FB49049702BF6338894757E0D959,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,D5CEBA435C497EB23B9764FC387FE5F4,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,0C1F743B58635207233D3A43234D5006
12905527,0,-1.0,-1,1600852776,230,0.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,52BDA4402821F903F9CD8F76B67EAF2D,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,122FC138419F23A264643CCFE33DB019,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,8314FB142481D74CB43A1361CD805020
12906329,0,-1.0,-1,1600883379,90,0.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,07AC4B7009D299CF290A1134D75BF5FD,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,EC27345B49BB4F8E1E2725965D28FD3D
12907441,0,-1.0,-1,1600898616,2,0.0,4C90FD52FC53D2C1C205844CB69575AB,D7D1FB49049702BF6338894757E0D959,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,77FFC91A6157E50A0A114135F18BB1DB,2E4ED2B95CEF7FD11B282CDFDD56CEA0,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,8E2CDE134454B66E155A37000A4FA5C5,788A58F371F8F4B1200BF43AB65C96DF,04A66CE7327C6E21493DA6F3B9AACC75,342C54D6ADA4A5ED2FA8F0D831056055
12909069,0,-1.0,-1,1600920450,90,0.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,07AC4B7009D299CF290A1134D75BF5FD,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,638EA75051FD4825D8EECE40BCEBB386
12910308,0,-1.0,-1,1597224253,6,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,7F286560861764CCB93C90B7AA833949,94AD28800A063F2E676E76DEA24E5FB9,54802B62C0D7070CE79B8B0199AF80CE,A7F889FDD33BA78DE493F733AB79BC7E,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,22ECF469DD1A005D495DE8857AA52C8A,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,A62D95DD5427325EEA3F3F265B54A484
12911102,0,-1.0,-1,1597295743,211,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,7F286560861764CCB93C90B7AA833949,94AD28800A063F2E676E76DEA24E5FB9,54802B62C0D7070CE79B8B0199AF80CE,A7F889FDD33BA78DE493F733AB79BC7E,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,8C8EF17FB186278BF21A737A78D5D3A8,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,DCAA1F1628638513F9C35AD15ACED4B9
12911454,0,-1.0,-1,1597229555,58,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,7F286560861764CCB93C90B7AA833949,94AD28800A063F2E676E76DEA24E5FB9,54802B62C0D7070CE79B8B0199AF80CE,A7F889FDD33BA78DE493F733AB79BC7E,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,C8102F3872C61EDD11A7818EE9EA7166,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,9892058C09592E7B1741CE548F9CC905
12912263,0,-1.0,-1,1597241250,211,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,7F286560861764CCB93C90B7AA833949,94AD28800A063F2E676E76DEA24E5FB9,54802B62C0D7070CE79B8B0199AF80CE,A7F889FDD33BA78DE493F733AB79BC7E,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,8C8EF17FB186278BF21A737A78D5D3A8,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,CF90F460760F5A2B7A702BEF257E324B
12914517,0,-1.0,-1,1597238443,0,0.0,4C90FD52FC53D2C1C205844CB69575AB,D7D1FB49049702BF6338894757E0D959,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,77FFC91A6157E50A0A114135F18BB1DB,2424569621EB2CC03C58D73EB9AF3717,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,3D729085A672DAA449BC1065349A8DDE,20DF59463E80E6EAE59B0777C85CC8BF 401597678152AE77A726A458273A92DA 4C5766951D7B12FF0280C3BC53660870 5D1EF27EF97B13C18BB34263AABA8BBC,04A66CE7327C6E21493DA6F3B9AACC75,91138F66444C3EFAE4D6725F3CF78BB4
12915049,0,-1.0,-1,1597265893,7,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,7F286560861764CCB93C90B7AA833949,94AD28800A063F2E676E76DEA24E5FB9,54802B62C0D7070CE79B8B0199AF80CE,A7F889FDD33BA78DE493F733AB79BC7E,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,7E448883F79A49E0670A90ECA9D2BBF1,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,BB21E8852DAEF7E6C38CFA91BEB1B87D
12918593,0,-1.0,-1,1598264262,-1,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,574C9944ADF577E1E63F6107E8B782D8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04A66CE7327C6E21493DA6F3B9AACC75,131B9E56DC82A7DD384040F154BA199E
12919354,0,-1.0,-1,1598264604,-1,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,574C9944ADF577E1E63F6107E8B782D8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04A66CE7327C6E21493DA6F3B9AACC75,C21B7EDE6F08179903974DEC95BCCE27
12920023,0,-1.0,-1,1598328743,102,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,7F286560861764CCB93C90B7AA833949,94AD28800A063F2E676E76DEA24E5FB9,54802B62C0D7070CE79B8B0199AF80CE,A7F889FDD33BA78DE493F733AB79BC7E,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,85FCE431C4623A243A6E486770BD2E41,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,3E2230B7E83FFDA6FC19A0070755DBC6
12921681,0,-1.0,-1,1598263964,58,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,0CC469A5540CD5C904DE0E7CFF4EF339,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,7F286560861764CCB93C90B7AA833949,94AD28800A063F2E676E76DEA24E5FB9,54802B62C0D7070CE79B8B0199AF80CE,A7F889FDD33BA78DE493F733AB79BC7E,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,122FC138419F23A264643CCFE33DB019,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,3DF1751D2C175E1ADCFB808CFA946C5E
12922785,0,-1.0,-1,1598339349,205,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,7F286560861764CCB93C90B7AA833949,94AD28800A063F2E676E76DEA24E5FB9,54802B62C0D7070CE79B8B0199AF80CE,A7F889FDD33BA78DE493F733AB79BC7E,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,8C8EF17FB186278BF21A737A78D5D3A8,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,4730C799CF225CF6E8F985C340ADB5F1
12928076,0,-1.0,-1,1596942776,-1,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,574C9944ADF577E1E63F6107E8B782D8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04A66CE7327C6E21493DA6F3B9AACC75,85017B25D225815F0510204A89DA4B4D
12928601,0,-1.0,-1,1596878654,-1,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,574C9944ADF577E1E63F6107E8B782D8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,04A66CE7327C6E21493DA6F3B9AACC75,4646E3A30044FB5D7EDE396C9DAD713D
12929000,0,-1.0,-1,1596885477,372,0.0,-1,D7D1FB49049702BF6338894757E0D959,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,7F286560861764CCB93C90B7AA833949,94AD28800A063F2E676E76DEA24E5FB9,54802B62C0D7070CE79B8B0199AF80CE,A7F889FDD33BA78DE493F733AB79BC7E,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,85FCE431C4623A243A6E486770BD2E41,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,5B290FAF4A053E4BE92663B8F0471B72
12929700,0,-1.0,-1,1596872517,1,0.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,0F5AE38AFC0210BAE65C4C9491339B08,FDFD80BCA5EAA491CAC1987DD382E928,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,145483866795335A4E4B5727265EC35D,BC4363FF713743F7AA909E98C1D0D38E B018EB239379A6D597FBF79B401AC1B4,04A66CE7327C6E21493DA6F3B9AACC75,87A50DE97ED4F32A8FABF65A7AF83417
12930305,0,-1.0,-1,1596903406,59,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,7F286560861764CCB93C90B7AA833949,94AD28800A063F2E676E76DEA24E5FB9,54802B62C0D7070CE79B8B0199AF80CE,A7F889FDD33BA78DE493F733AB79BC7E,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,8C8EF17FB186278BF21A737A78D5D3A8,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,DD4DBA433D9F19DDC2D45F2B2B95D01D
12931071,0,-1.0,-1,1596891305,31,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,7F286560861764CCB93C90B7AA833949,94AD28800A063F2E676E76DEA24E5FB9,54802B62C0D7070CE79B8B0199AF80CE,A7F889FDD33BA78DE493F733AB79BC7E,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,0F10B7FD95D4BAD448869CF98D326998,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,31DDE557CCAA7138B9007E3DCCD06088
12932486,0,-1.0,-1,1596874026,60,0.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,77FFC91A6157E50A0A114135F18BB1DB,E3BFE676F67C7130467E0F31A391C97E,8D476017304CAF5CA9B5D516505CAD60,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,B07D3E21AE7D752FB6DCC79AE6973947,C28782473FACE27CBDA310475C13BACD 1417130F6884B0F4C270B0E366E0A1EB 3E1CEC35B9733AF6B84A41D21B920466 216CCCBF3716D96B60C911A4B1AE2372,04A66CE7327C6E21493DA6F3B9AACC75,DEC667B1BAD27D5EA03DA4B7F02C8EAF
12932495,0,-1.0,-1,1596935067,4,0.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,D2BC93D2D250A8B439F1C71A08A10C7A,F658FBDDD629031139FEA24329C45B57 2EC2D51A92CBAA00FF83332AB0FBAEA4,04A66CE7327C6E21493DA6F3B9AACC75,977195E3426DE56DEABF622B7D688617
12933989,0,-1.0,-1,1596902072,1,0.0,4C90FD52FC53D2C1C205844CB69575AB,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,033E492229C2222EFAA16EE8A6462D8B,CD599E5A946D00A81A875E085F7EF1E8,-1,-1,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,A6A90A89CE194F490A031D396982382D,3C5B8FE520F94FE7B648FDF985B7901D DC37B6AE884D66F9C1FA1D78C2491D4B E1699C918283ED4917E10665826A2296,04A66CE7327C6E21493DA6F3B9AACC75,D168AADED8A0224E77AC114D4C5519EE
12934567,0,-1.0,-1,1596929445,372,0.0,-1,7E56C27BFF0305E788DA55A029EC4988,-1,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,7F286560861764CCB93C90B7AA833949,94AD28800A063F2E676E76DEA24E5FB9,54802B62C0D7070CE79B8B0199AF80CE,A7F889FDD33BA78DE493F733AB79BC7E,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,85FCE431C4623A243A6E486770BD2E41,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,0393C31A77218CF958C735D8993088FE
12936954,0,-1.0,-1,1596873739,59,0.0,-1,D7D1FB49049702BF6338894757E0D959,07BEAFCADB1145D73EB86822AF01435C,C45A9AC6D102ACAEEDF0D6F78636D84A,585B1F165875F86701AF4E45AAB7AFCA,7F286560861764CCB93C90B7AA833949,94AD28800A063F2E676E76DEA24E5FB9,54802B62C0D7070CE79B8B0199AF80CE,A7F889FDD33BA78DE493F733AB79BC7E,-1,-1,-1,2AC62132FBCFA093B9426894A4BC6278,8C8EF17FB186278BF21A737A78D5D3A8,244D177967B03058DA8B2CC7E572B014 7EFD55698FF83B096D0765C63DA3D04D,04A66CE7327C6E21493DA6F3B9AACC75,11BF9945656B914712346040B540E222
